latitude,longitude,description,"location_description","primary_type"
"41.772998982","-87.576478539","AGGRAVATED:KNIFE/CUTTING INSTR","PARKING LOT/GARAGE(NON.RESID.)",BATTERY
"41.92510186","-87.671992307",SIMPLE,"SMALL RETAIL STORE",ASSAULT
"41.879489561","-87.746135346","GUN OFFENDER: ANNUAL REGISTRATION",STREET,"OTHER OFFENSE"
"41.803137381","-87.608498616","AGGRAVATED:KNIFE/CUTTING INSTR",RESIDENCE,ASSAULT
"41.841614007","-87.72569548","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.883211898","-87.630538589","FINANCIAL IDENTITY THEFT $300 AND UNDER",BANK,"DECEPTIVE PRACTICE"
"41.803474876","-87.583690122","$500 AND UNDER",STREET,THEFT
"41.865614975","-87.721495958","$500 AND UNDER",RESIDENCE,THEFT
"41.876988081","-87.733637005","SEX OFFENDER: FAIL REG NEW ADD",APARTMENT,"OTHER OFFENSE"
"41.948533921","-87.647988403","CREDIT CARD FRAUD",OTHER,"DECEPTIVE PRACTICE"
"41.793083609","-87.715809109",SIMPLE,STREET,ASSAULT
"41.785213857","-87.711392956","OVER $500",RESIDENCE,THEFT
"41.799858243","-87.622596769","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.948533921","-87.647988403","FROM BUILDING",OTHER,THEFT
"41.77491953","-87.688410738","OVER $500",RESIDENCE,THEFT
"41.808147803","-87.664961971","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.695250706","-87.628817227","VEHICLE TITLE/REG OFFENSE",STREET,"OTHER OFFENSE"
"41.882764906","-87.632386952","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.776583461","-87.672629494","TO VEHICLE",STREET,"CRIMINAL TRESPASS"
"41.767379088","-87.582816519","FALSE/STOLEN/ALTERED TRP",STREET,"OTHER OFFENSE"
"41.762996535","-87.634608379","SEX OFFENDER: FAIL TO REGISTER",STREET,"OTHER OFFENSE"
"41.87669849","-87.725532156","SOLICIT NARCOTICS ON PUBLICWAY",SIDEWALK,NARCOTICS
"41.758529857","-87.566364189","OBSTRUCTING IDENTIFICATION",STREET,"INTERFERENCE WITH PUBLIC OFFICER"
"41.84269048","-87.639144164","DOMESTIC BATTERY SIMPLE",SIDEWALK,BATTERY
"41.784234886","-87.653403886","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.786279005","-87.70140181",SIMPLE,RESTAURANT,ASSAULT
"41.946542477","-87.736084376","RECKLESS CONDUCT","SCHOOL, PUBLIC, BUILDING","PUBLIC PEACE VIOLATION"
"41.946542649","-87.714356095","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.875628172","-87.628969358",SIMPLE,STREET,ASSAULT
"41.876957072","-87.736112166","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.841684166","-87.720821193","CHILD ABUSE",APARTMENT,"OFFENSE INVOLVING CHILDREN"
"41.816997364","-87.688355597","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.889741913","-87.765198001",SIMPLE,APARTMENT,ASSAULT
"41.867012314","-87.655600383","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.767910191","-87.663873198",SIMPLE,OTHER,BATTERY
"41.724659629","-87.613004281","OVER $500",RESIDENCE,THEFT
"41.972579675","-87.665860252","FROM BUILDING","RESIDENTIAL YARD (FRONT/BACK)",THEFT
"41.692283704","-87.648273251","UNLAWFUL ENTRY","ABANDONED BUILDING",BURGLARY
"41.886668685","-87.657350093","HARASSMENT BY TELEPHONE",OTHER,"OTHER OFFENSE"
"41.877565688","-87.684893829","HARASSMENT BY TELEPHONE",OTHER,"OTHER OFFENSE"
"41.808526624","-87.602785488","FINANCIAL IDENTITY THEFT OVER $ 300",APARTMENT,"DECEPTIVE PRACTICE"
"41.858438022","-87.666167532","TELEPHONE THREAT",OTHER,"OTHER OFFENSE"
"41.773461627","-87.706132139","OVER $500",STREET,THEFT
"41.798519354","-87.664702622","$500 AND UNDER",APARTMENT,THEFT
"42.019398435","-87.674909649","RETAIL THEFT","GROCERY FOOD STORE",THEFT
"41.892802107","-87.713791753","MANU/DELIVER: HEROIN (WHITE)","RESIDENTIAL YARD (FRONT/BACK)",NARCOTICS
"41.809014313","-87.606554341","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","CRIMINAL TRESPASS"
"41.895003278","-87.62152816","TO LAND","HOSPITAL BUILDING/GROUNDS","CRIMINAL TRESPASS"
"41.869440451","-87.738205124","SOLICIT ON PUBLIC WAY",STREET,PROSTITUTION
"41.854795706","-87.724847608","LICENSE VIOLATION",SIDEWALK,"OTHER OFFENSE"
"41.848087325","-87.709242831","MANU/DEL:CANNABIS OVER 10 GMS",SIDEWALK,NARCOTICS
"41.937986399","-87.811028805","HARASSMENT BY TELEPHONE",RESIDENCE,"OTHER OFFENSE"
"41.851912547","-87.694714592","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.963353971","-87.760952199","UNLAWFUL ENTRY",RESIDENCE,BURGLARY
"41.989348532","-87.658192271","TO LAND","SCHOOL, PUBLIC, BUILDING","CRIMINAL TRESPASS"
"41.881776822","-87.620767948","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","CRIMINAL TRESPASS"
"41.854974029","-87.672208722","$500 AND UNDER",RESIDENCE,THEFT
"41.744594124","-87.647508597","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.98287878","-87.791440835","$500 AND UNDER","SCHOOL, PUBLIC, BUILDING",THEFT
"41.944952095","-87.73474652","THEFT/RECOVERY: AUTOMOBILE",STREET,"MOTOR VEHICLE THEFT"
"41.939028144","-87.732276874","TO LAND","SMALL RETAIL STORE","CRIMINAL TRESPASS"
"41.693750675","-87.612184909",SIMPLE,SIDEWALK,BATTERY
"41.695982095","-87.596653142","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.754550465","-87.583383794","AGGRAVATED: HANDGUN",STREET,ASSAULT
"41.844460987","-87.70902851",FORGERY,BANK,"DECEPTIVE PRACTICE"
"41.91531876","-87.747284025","TELEPHONE THREAT",APARTMENT,"OTHER OFFENSE"
"41.72293099","-87.537347226","TELEPHONE THREAT",RESIDENCE,"OTHER OFFENSE"
"41.852045705","-87.684200992","FINANCIAL IDENTITY THEFT OVER $ 300",BANK,"DECEPTIVE PRACTICE"
"41.873655502","-87.708726125",SIMPLE,"COIN OPERATED MACHINE",ASSAULT
"41.761594477","-87.642368417","$500 AND UNDER",STREET,THEFT
"41.9408011","-87.801868339","FRAUD OR CONFIDENCE GAME",RESIDENCE,"DECEPTIVE PRACTICE"
"41.883601727","-87.736799439","COMPUTER FRAUD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.886337253","-87.620687893","OVER $500","PARKING LOT/GARAGE(NON.RESID.)",THEFT
"41.983243792","-87.730882836","GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION",RESIDENCE,"OTHER OFFENSE"
"41.681154684","-87.637189396","FINANCIAL IDENTITY THEFT OVER $ 300",RESIDENCE,"DECEPTIVE PRACTICE"
"41.72293099","-87.537347226",SIMPLE,RESIDENCE,ASSAULT
"41.802196824","-87.609484807","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.761594477","-87.642368417","OVER $500",STREET,THEFT
"41.946542477","-87.736084376",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.85840901","-87.720037576",SIMPLE,APARTMENT,ASSAULT
"41.900165258","-87.671077916","OVER $500",STREET,THEFT
"41.806999742","-87.606511089",SIMPLE,OTHER,ASSAULT
"41.749146572","-87.591783681","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.882124574","-87.630888347",SIMPLE,"CTA BUS",BATTERY
"41.885182294","-87.642757034","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","CRIMINAL DAMAGE"
"42.01034291","-87.66592922",SIMPLE,"MEDICAL/DENTAL OFFICE",BATTERY
"41.866600421","-87.769254157","FORCIBLE ENTRY",APARTMENT,BURGLARY
"41.953924785","-87.707307",SIMPLE,SIDEWALK,BATTERY
"41.722754296","-87.551987175",SIMPLE,RESIDENCE,ASSAULT
"41.927257568","-87.649755916","FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.942680155","-87.761725249","PRO EMP HANDS NO/MIN INJURY",STREET,BATTERY
"41.939300539","-87.711794487",SIMPLE,"CTA TRAIN",BATTERY
"41.885182294","-87.642757034","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.918078755","-87.702109322","FORCIBLE ENTRY",APARTMENT,BURGLARY
"41.655377546","-87.616726173","HARASSMENT BY ELECTRONIC MEANS",RESIDENCE,"OTHER OFFENSE"
"41.914623484","-87.708580345","CREDIT CARD FRAUD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.935437601","-87.650135329","UNLAWFUL ENTRY",RESIDENCE,BURGLARY
"41.807499342","-87.590234482","OVER $500",APARTMENT,THEFT
"41.863670313","-87.729987524",SIMPLE,RESIDENCE,ASSAULT
"41.874850606","-87.735272577","DOMESTIC BATTERY SIMPLE","GAS STATION",BATTERY
"41.924250576","-87.745545036","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.906823047","-87.640885421","HARASSMENT BY TELEPHONE",RESIDENCE,"OTHER OFFENSE"
"41.880933814","-87.709334595","POSS: HEROIN(WHITE)",SIDEWALK,NARCOTICS
"41.896252678","-87.709931118","FINANCIAL IDENTITY THEFT $300 AND UNDER",RESIDENCE,"DECEPTIVE PRACTICE"
"41.881917981","-87.736506636","$500 AND UNDER","VEHICLE NON-COMMERCIAL",THEFT
"41.765199323","-87.581016493","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.891925811","-87.770665775",AUTOMOBILE,OTHER,"MOTOR VEHICLE THEFT"
"41.67551656","-87.626195646","TO PROPERTY","RESIDENCE-GARAGE","CRIMINAL DAMAGE"
"41.931456206","-87.657167732","FROM BUILDING",RESIDENCE,THEFT
"41.761413172","-87.590869084","VEHICULAR HIJACKING",STREET,ROBBERY
"41.900852791","-87.772901582","TO LAND","RESIDENTIAL YARD (FRONT/BACK)","CRIMINAL TRESPASS"
"41.770036806","-87.649393152","HARASSMENT BY ELECTRONIC MEANS",APARTMENT,"OTHER OFFENSE"
"41.968567269","-87.694245756","POSS: CANNABIS 30GMS OR LESS",STREET,NARCOTICS
"41.756561937","-87.566325315","FORCIBLE ENTRY",APARTMENT,BURGLARY
"41.765939498","-87.66382404","$500 AND UNDER",STREET,THEFT
"41.802468489","-87.588447787","OVER $500","VEHICLE NON-COMMERCIAL",THEFT
"41.75357022","-87.650183691","OTHER VEHICLE OFFENSE",STREET,"OTHER OFFENSE"
"41.753456179","-87.64532896","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.870480977","-87.743078629",SIMPLE,SIDEWALK,BATTERY
"41.846262804","-87.656498402","$500 AND UNDER",RESIDENCE,THEFT
"41.879711642","-87.773009232","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.88233367","-87.627841791","RETAIL THEFT","DRUG STORE",THEFT
"41.773049679","-87.673736227","$500 AND UNDER","RESIDENCE-GARAGE",THEFT
"41.940518396","-87.657766679","FINANCIAL IDENTITY THEFT $300 AND UNDER",OTHER,"DECEPTIVE PRACTICE"
"41.885182294","-87.642757034","OVER $500","PARKING LOT/GARAGE(NON.RESID.)",THEFT
"41.908849952","-87.646645976","RETAIL THEFT","GROCERY FOOD STORE",THEFT
"41.948703136","-87.677427876","OVER $500",STREET,THEFT
"41.755612548","-87.646596004","ARMED: HANDGUN",STREET,ROBBERY
"41.825950444","-87.70692993","TO PROPERTY","FACTORY/MANUFACTURING BUILDING","CRIMINAL DAMAGE"
"41.923428774","-87.720627907","$500 AND UNDER",RESIDENCE,THEFT
"41.865534921","-87.705644218","CHILD ABUSE",RESIDENCE,"OFFENSE INVOLVING CHILDREN"
"41.952501612","-87.666555041","$500 AND UNDER",STREET,THEFT
"41.729822846","-87.661675026","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.947234548","-87.707839304",SIMPLE,STREET,BATTERY
"41.922490424","-87.782975232","AGGRAVATED VEHICULAR HIJACKING",STREET,ROBBERY
"41.830812527","-87.694828962","TO PROPERTY",STREET,"CRIMINAL DAMAGE"
"41.90959955","-87.785018388","AGGRAVATED: HANDGUN",STREET,ASSAULT
"41.994244155","-87.680970207","$500 AND UNDER","VEHICLE NON-COMMERCIAL",THEFT
"42.018498254","-87.672983233","$500 AND UNDER","CTA STATION",THEFT
"41.966490488","-87.72155391","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.789847106","-87.671759926","OVER $500",STREET,THEFT
"41.871556324","-87.624163883","DOMESTIC BATTERY SIMPLE",SIDEWALK,BATTERY
"41.790001609","-87.659624422","CHILD ABUSE",APARTMENT,"OFFENSE INVOLVING CHILDREN"
"41.806725208","-87.745578861","UNLAWFUL ENTRY","RESIDENCE-GARAGE",BURGLARY
"41.816997364","-87.688355597","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.927094481","-87.659304745","$500 AND UNDER","RESIDENCE PORCH/HALLWAY",THEFT
"41.798381306","-87.689048403",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.749311067","-87.56134347","DOMESTIC BATTERY SIMPLE","RESIDENCE-GARAGE",BATTERY
"41.76835725","-87.61960879","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.897413995","-87.634695089","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE",BURGLARY
"41.83730607","-87.645044426","TO VEHICLE",STREET,"CRIMINAL TRESPASS"
"41.692833841","-87.60431945",SIMPLE,"JAIL / LOCK-UP FACILITY",BATTERY
"41.732877818","-87.549937399","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.770622928","-87.72377417","VIOLATE ORDER OF PROTECTION",SIDEWALK,"OTHER OFFENSE"
"41.921820285","-87.720044355","OVER $500",RESIDENCE,THEFT
"41.861963739","-87.71407118","TO VEHICLE","VEHICLE NON-COMMERCIAL","CRIMINAL DAMAGE"
"41.66451046","-87.628219188",SIMPLE,RESIDENCE,ASSAULT
"41.979977495","-87.691755798","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.740206774","-87.542967151","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.934965911","-87.672221181","TO VEHICLE",STREET,"CRIMINAL TRESPASS"
"41.901133376","-87.629904979","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.732620598","-87.564675794","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.894960427","-87.753460758","THEFT/RECOVERY: AUTOMOBILE","GAS STATION","MOTOR VEHICLE THEFT"
"41.926522796","-87.775807866",SIMPLE,RESIDENCE,ASSAULT
"41.695693983","-87.612236432","TO VEHICLE",ALLEY,"CRIMINAL DAMAGE"
"41.894279515","-87.750682852","STRONGARM - NO WEAPON",SIDEWALK,ROBBERY
"41.657323297","-87.606674184","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","CRIMINAL DAMAGE"
"41.801538809","-87.616145232","$500 AND UNDER",APARTMENT,THEFT
"41.90840423","-87.6346267","UNLAWFUL ENTRY","COMMERCIAL / BUSINESS OFFICE",BURGLARY
"42.009107852","-87.666843608",SIMPLE,APARTMENT,BATTERY
"41.778031153","-87.700676211","OVER $500","RESIDENTIAL YARD (FRONT/BACK)",THEFT
"41.846045017","-87.641592586","TO VEHICLE","DRIVEWAY - RESIDENTIAL","CRIMINAL DAMAGE"
"41.778287281","-87.686059909","$500 AND UNDER",STREET,THEFT
"41.681020198","-87.637187184","UNLAWFUL USE HANDGUN",ALLEY,"WEAPONS VIOLATION"
"41.74836467","-87.641535527","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.746338201","-87.626910458","OVER $500","RESIDENCE-GARAGE",THEFT
"41.90027486","-87.768645661","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.939992944","-87.795097364","UNLAWFUL POSS OF HANDGUN",STREET,"WEAPONS VIOLATION"
"41.756775359","-87.603728209","POSS: CANNABIS MORE THAN 30GMS",STREET,NARCOTICS
"41.731858769","-87.665379733","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.999978425","-87.703375475","UNLAWFUL ENTRY",APARTMENT,BURGLARY
"41.74046775","-87.648607773","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.944351472","-87.705526015","AGGRAVATED: HANDGUN",STREET,ASSAULT
"41.839310125","-87.662799249","AGGRAVATED: HANDGUN",STREET,ASSAULT
"41.947276021","-87.652424035","UNLAWFUL USE OTHER DANG WEAPON",SIDEWALK,"WEAPONS VIOLATION"
"41.707114275","-87.627449887",SIMPLE,SIDEWALK,ASSAULT
"41.768280966","-87.633528308","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.830750796","-87.626643572","ARMED:KNIFE/CUTTING INSTRUMENT",SIDEWALK,ROBBERY
"41.779586054","-87.605911482",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.772882101","-87.586293688","DOMESTIC BATTERY SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",BATTERY
"41.868236709","-87.643692082","AGGRAVATED: OTHER DANG WEAPON","VACANT LOT/LAND",BATTERY
"41.747058366","-87.605117148","TO VEHICLE","RESIDENTIAL YARD (FRONT/BACK)","CRIMINAL DAMAGE"
"41.939996056","-87.756735796",SIMPLE,APARTMENT,ASSAULT
"41.93179377","-87.657638248","UNLAWFUL ENTRY",APARTMENT,BURGLARY
"41.896888586","-87.628203192","STRONGARM - NO WEAPON","CTA PLATFORM",ROBBERY
"41.879917998","-87.62772148",SIMPLE,RESTAURANT,BATTERY
"41.891923154","-87.763448795","FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.874850606","-87.735272577","POSS: CANNABIS 30GMS OR LESS","GAS STATION",NARCOTICS
"41.994754903","-87.687336458","OVER $500",APARTMENT,THEFT
"41.754149923","-87.65306915","ARMED: HANDGUN",SIDEWALK,ROBBERY
"41.953286427","-87.644242822","RECKLESS CONDUCT","PARK PROPERTY","PUBLIC PEACE VIOLATION"
"41.728802912","-87.604634627","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.917192924","-87.724574885","TO VEHICLE",RESIDENCE,"CRIMINAL DAMAGE"
"41.705717816","-87.702546548","FOUND SUSPECT NARCOTICS","CONVENIENCE STORE",NARCOTICS
"41.987806409","-87.889668151","THEFT BY LESSEE,MOTOR VEH","AIRPORT VENDING ESTABLISHMENT","DECEPTIVE PRACTICE"
"41.752335412","-87.618184795","$500 AND UNDER",RESIDENCE,THEFT
"41.885771885","-87.703797252","FINANCIAL IDENTITY THEFT $300 AND UNDER",RESIDENCE,"DECEPTIVE PRACTICE"
"41.981772545","-87.711263908","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.70230503","-87.628150654","FINANCIAL IDENTITY THEFT OVER $ 300",RESIDENCE,"DECEPTIVE PRACTICE"
"41.799487229","-87.593818494","HARASSMENT BY TELEPHONE",RESIDENCE,"OTHER OFFENSE"
"41.694359578","-87.652161709","CHILD ABUSE",RESIDENCE,"OFFENSE INVOLVING CHILDREN"
"41.929581564","-87.662255254","FROM BUILDING",APARTMENT,THEFT
"41.897781009","-87.713949325","FORCIBLE ENTRY","RESIDENCE-GARAGE",BURGLARY
"41.854917247","-87.656337419","FINANCIAL IDENTITY THEFT $300 AND UNDER",APARTMENT,"DECEPTIVE PRACTICE"
"41.908595251","-87.670076035","OVER $500",STREET,THEFT
"41.798753712","-87.651350698","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.796678954","-87.594961977","STRONGARM - NO WEAPON",STREET,ROBBERY
"41.886125885","-87.641318295","FINANCIAL IDENTITY THEFT OVER $ 300",RESIDENCE,"DECEPTIVE PRACTICE"
"41.903094911","-87.682872345","PRO EMP HANDS NO/MIN INJURY","PARKING LOT/GARAGE(NON.RESID.)",ASSAULT
"41.964632296","-87.724583106","AGG PO HANDS NO/MIN INJURY",STREET,ASSAULT
"41.866200165","-87.723168162","AGGRAVATED: HANDGUN","VEHICLE NON-COMMERCIAL",BATTERY
"41.880645257","-87.732413042","POSSESSION OF DRUG EQUIPMENT",STREET,NARCOTICS
"41.945668603","-87.645633466","AGGRAVATED:KNIFE/CUTTING INSTR",APARTMENT,ASSAULT
"41.932787468","-87.711096976","OVER $500",STREET,THEFT
"41.866098236","-87.730368538","ARMED: OTHER DANGEROUS WEAPON",SIDEWALK,ROBBERY
"41.781435962","-87.620398718","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.752735105","-87.584434739","CRIMINAL SEXUAL ABUSE",RESIDENCE,"SEX OFFENSE"
"41.817683928","-87.601870678","$500 AND UNDER",STREET,THEFT
"41.967180011","-87.720661134","ARMED: HANDGUN",SIDEWALK,ROBBERY
"41.766676671","-87.635968712","AGGRAVATED:KNIFE/CUTTING INSTR",RESIDENCE,BATTERY
"41.947367118","-87.749692415","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.874316783","-87.728708767","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.793027218","-87.681269062","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.908480705","-87.767089164","OTHER OFFENSE",APARTMENT,"OFFENSE INVOLVING CHILDREN"
"41.892659231","-87.616599571","STRONGARM - NO WEAPON",SIDEWALK,ROBBERY
"41.744722115","-87.634139639","OVER $500","DEPARTMENT STORE",THEFT
"41.947225886","-87.655545441",AGGRAVATED,STREET,ROBBERY
"41.990427285","-87.702130712",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.802132606","-87.613677631","TO VEHICLE","VEHICLE NON-COMMERCIAL","CRIMINAL DAMAGE"
"41.905325292","-87.722729641","AGGRAVATED: OTHER DANG WEAPON",STREET,ASSAULT
"41.789864285","-87.653549749","NON-AGGRAVATED",ALLEY,"CRIM SEXUAL ASSAULT"
"41.852868298","-87.63091491","DOMESTIC BATTERY SIMPLE","CTA PLATFORM",BATTERY
"41.854721544","-87.683263617","UNLAWFUL POSS OF HANDGUN",STREET,"WEAPONS VIOLATION"
"41.746729695","-87.602625355","UNLAWFUL USE HANDGUN",SIDEWALK,"WEAPONS VIOLATION"
"41.749335306","-87.566191469","TO PROPERTY",STREET,"CRIMINAL DAMAGE"
"41.924528847","-87.772091787","ARMED: HANDGUN",SIDEWALK,ROBBERY
"41.68395972","-87.617584265","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",RESIDENCE,BATTERY
"41.99117844","-87.694552997","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.844252757","-87.724943845","RETAIL THEFT","DRUG STORE",THEFT
"41.754256907","-87.550483752","STRONGARM - NO WEAPON",SIDEWALK,ROBBERY
"41.872303544","-87.718054258",SIMPLE,RESIDENCE,BATTERY
"41.673548758","-87.616872384","OTHER VEHICLE OFFENSE",STREET,"OTHER OFFENSE"
"41.875944329","-87.743524061","MANU/DELIVER:PCP",SIDEWALK,NARCOTICS
"41.661898728","-87.641916521","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.767245969","-87.57632989",SIMPLE,"RESIDENCE PORCH/HALLWAY",ASSAULT
"41.892215738","-87.751744681",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.669954772","-87.634433222","FORCIBLE ENTRY","RESIDENCE-GARAGE",BURGLARY
"41.947577896","-87.666451963","$500 AND UNDER","VEHICLE NON-COMMERCIAL",THEFT
"41.789336432","-87.616816629","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.943911785","-87.671220859","$500 AND UNDER",STREET,THEFT
"41.816982181","-87.689562681","DOMESTIC BATTERY SIMPLE",STREET,BATTERY
"41.894250406","-87.722376027","POSS: CRACK","RESIDENTIAL YARD (FRONT/BACK)",NARCOTICS
"41.709800844","-87.655694063",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.786501221","-87.718072328",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.931563211","-87.779626452","POSS: CANNABIS 30GMS OR LESS",STREET,NARCOTICS
"41.76029887","-87.585772579","OTHER VEHICLE OFFENSE",STREET,"OTHER OFFENSE"
"41.754245178","-87.608942701","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.895565667","-87.636261556","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE",BURGLARY
"41.939149955","-87.722598187",AUTOMOBILE,"PARKING LOT/GARAGE(NON.RESID.)","MOTOR VEHICLE THEFT"
"41.869788006","-87.736960932","SOLICIT ON PUBLIC WAY",SIDEWALK,PROSTITUTION
"41.862027106","-87.727495637","TO VEHICLE","RESIDENTIAL YARD (FRONT/BACK)","CRIMINAL DAMAGE"
"41.746172197","-87.574202946","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.937992937","-87.807051947","PURSE-SNATCHING",STREET,THEFT
"41.789429682","-87.703442674",SIMPLE,RESTAURANT,BATTERY
"41.774408484","-87.703637327","TO PROPERTY",OTHER,"CRIMINAL DAMAGE"
"41.678105064","-87.617425846","TELEPHONE THREAT",RESIDENCE,"OTHER OFFENSE"
"41.724584202","-87.615422846","OTHER CRIME AGAINST PERSON",RESIDENCE,"OTHER OFFENSE"
"42.018545253","-87.693885413","UNLAWFUL USE OTHER DANG WEAPON",SIDEWALK,"WEAPONS VIOLATION"
"41.81070701","-87.675209784","COUNTERFEITING DOCUMENT","SMALL RETAIL STORE","DECEPTIVE PRACTICE"
"41.871990602","-87.694415638","OVER $500",RESIDENCE,THEFT
"41.842558654","-87.635956411","$500 AND UNDER",APARTMENT,THEFT
"41.79530386","-87.674340561","$500 AND UNDER","GAS STATION",THEFT
"41.930812514","-87.718392674","$500 AND UNDER",STREET,THEFT
"41.839184414","-87.643883006","OVER $500",STREET,THEFT
"42.012915394","-87.674685821","COUNTERFEITING DOCUMENT","GAS STATION","DECEPTIVE PRACTICE"
"41.928090005","-87.775860368",AUTOMOBILE,ALLEY,"MOTOR VEHICLE THEFT"
"41.728721192","-87.603001652","FROM BUILDING",RESIDENCE,THEFT
"41.673391711","-87.651508012","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.695982095","-87.596653142","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.870151735","-87.737776301","SOLICIT ON PUBLIC WAY",STREET,PROSTITUTION
"41.859987622","-87.723770525","AGGRAVATED:KNIFE/CUTTING INSTR",SIDEWALK,BATTERY
"41.897837503","-87.624097243","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.75968942","-87.584896337","UNLAWFUL ENTRY",RESIDENCE,BURGLARY
"41.751806217","-87.560613604","POSS: HEROIN(WHITE)",STREET,NARCOTICS
"41.869934352","-87.715841027","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.656797601","-87.60513218","VIOLATE ORDER OF PROTECTION","CHA APARTMENT","OTHER OFFENSE"
"41.859036453","-87.709661319","MANU/DEL:CANNABIS 10GM OR LESS",SIDEWALK,NARCOTICS
"41.868876375","-87.74056743","SOLICIT ON PUBLIC WAY",SIDEWALK,PROSTITUTION
"41.68034718","-87.622730984","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.684832724","-87.660799572","DOMESTIC BATTERY SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",BATTERY
